u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15
0.773321944,0.284151551,0.627564051,0.00611717,0.369142211,0.875656184,0.959840341,0.927781929,0.122183893,0.896286789,0.561214797,0.812754309,0.304020613,0.62654471,0.293123819
0.797754265,0.660096306,0.96685581,0.378443837,0.511263164,0.933007428,0.030282911,0.796560101,0.84087944,0.738352971,0.621387284,0.212486793,0.656519418,0.919818431,0.798077664
0.519056723,0.285896012,0.971435904,0.076569885,0.05457045,0.132638807,0.375097071,0.962493455,0.849979359,0.379094311,0.018496134,0.057974664,0.185200209,0.757269949,0.051976294
0.035591445,0.311929202,0.360064329,0.501411375,0.663415903,0.350776247,0.304159302,0.963420948,0.780962354,0.453709341,0.498605842,0.420254464,0.511191022,0.603229804,0.576257701
0.659918822,0.986284496,0.579487767,0.23079187,0.891170911,0.543672204,0.740244781,0.935511913,0.929546324,0.797446984,0.815746602,0.481682113,0.897939046,0.001476884,0.434068382
0.200728941,0.143127416,0.50130157,0.227550867,0.646382729,0.547339211,0.478096092,0.294492424,0.305242434,0.394353812,0.690325951,0.190399424,0.871995683,0.503247251,0.631641712
0.493474276,0.97222932,0.878981397,0.997153713,0.526154728,0.152351162,0.814155944,0.036317849,0.269121336,0.764283237,0.460307741,0.528358599,0.182442338,0.635003354,0.01841283
0.488062576,0.17267434,0.437938901,0.499471914,0.817950314,0.501412528,0.28678432,0.725136744,0.288534799,0.507961533,0.675556808,0.278085797,0.112829266,0.942524928,0.337887361
0.833735027,0.880730219,0.42043321,0.032884333,0.728088108,0.443042627,0.268814539,0.54896465,0.42191759,0.165356113,0.234911089,0.772221393,0.055576567,0.884353735,0.449453468
0.285284839,0.34546047,0.528718544,0.405360817,0.302431949,0.253282193,0.043884794,0.836289819,0.451891919,0.283388125,0.845768043,0.791267406,0.261226534,0.682081539,0.198140976
0.121657171,0.075955964,0.351874759,0.124900225,0.409427817,0.587657845,0.607626451,0.167349421,0.753717277,0.860215973,0.655113433,0.964094188,0.370895188,0.017915322,0.69490502
0.513145395,0.7879428,0.610528469,0.529425671,0.677772646,0.428195933,0.252207802,0.949786818,0.724658336,0.816441759,0.026807261,0.767316023,0.04297547,0.825345919,0.314553138
0.189121796,0.170218908,0.084768466,0.924570418,0.937933027,0.2476022,0.738520456,0.123917288,0.495071236,0.03541641,0.922482264,0.646923735,0.33165964,0.118409965,0.781101305
0.48915669,0.386572302,0.387752481,0.378023818,0.849118946,0.647453214,0.240291055,0.658692679,0.371793738,0.236205096,0.77015152,0.550961679,0.950085998,0.770506276,0.750792812
0.77299379,0.868751703,0.757708176,0.271183322,0.7846215,0.223583521,0.960751069,0.357791557,0.577029092,0.384957947,0.424643476,0.768211309,0.422479682,0.801668827,0.127475015
0.081860327,0.639196168,0.294822851,0.5362894,0.045354378,0.081505164,0.100453276,0.084134159,0.448627516,0.292837068,0.866849777,0.076895183,0.45245027,0.638219299,0.838816108
0.763582598,0.048377256,0.652896174,0.504670596,0.386174535,0.785787866,0.799581656,0.241633424,0.685338766,0.037986304,0.865658699,0.068310562,0.352378232,0.946513199,0.842616935
0.741612487,0.405891329,0.764551576,0.985807056,0.526584053,0.168330706,0.329904899,0.879708235,0.336476664,0.011659676,0.712590187,0.699756841,0.882074827,0.610736848,0.845010839
0.823298735,0.876441434,0.074672213,0.006802557,0.644726132,0.219346337,0.772978396,0.584680263,0.014169425,0.811861986,0.820420269,0.951367611,0.454618298,0.737538978,0.846638183
0.46664867,0.034964533,0.538673037,0.593559729,0.387031377,0.563314279,0.265843283,0.183894928,0.729528562,0.789553685,0.787414034,0.616007821,0.534829678,0.895918941,0.88266998
0.056962636,0.296890518,0.342050803,0.89841305,0.775470075,0.200281491,0.528637738,0.692550424,0.745802211,0.534099289,0.571706508,0.739403618,0.226845462,0.119987975,0.527611246
0.741161304,0.19176311,0.38770452,0.104096368,0.293905923,0.367564528,0.826058277,0.349760969,0.867794408,0.87834394,0.843510071,0.433370018,0.208688746,0.940904658,0.773065154
0.91057526,0.968387446,0.486895354,0.154484756,0.554039304,0.303369038,0.354574265,0.76540043,0.465999312,0.965288129,0.688290966,0.390542391,0.203540363,0.286218135,0.506887744
0.049129331,0.7153266,0.00225853,0.567665217,0.521552935,0.091865675,0.178567685,0.319480045,0.621479872,0.727441403,0.950738198,0.519443196,0.407050214,0.422964012,0.150367037
0.086351944,0.270235341,0.70504637,0.161324167,0.704941221,0.663660407,0.308225066,0.384809012,0.729764819,0.377851852,0.839386627,0.777890023,0.766504038,0.967842664,0.926730239
0.932519366,0.132145392,0.41237802,0.386154808,0.479021018,0.13870333,0.143816643,0.078341496,0.913096923,0.604979546,0.126799626,0.807616222,0.548082298,0.577589795,0.105249482
0.743844944,0.91155742,0.700819012,0.0956515,0.995786195,0.715989015,0.149268513,0.747725794,0.573349847,0.648798869,0.378084101,0.733141156,0.175520557,0.984740367,0.746797533
0.874630642,0.689093987,0.865604508,0.851913621,0.68308251,0.400486821,0.26768871,0.931963793,0.933319218,0.525721907,0.150926429,0.51452539,0.595294278,0.095878062,0.730653166
0.96313722,0.431538189,0.148459948,0.306812071,0.077905483,0.901515357,0.575890148,0.31957244,0.826489543,0.254820353,0.538080964,0.060978614,0.409271981,0.040040389,0.546277412
0.153422642,0.242346162,0.525803361,0.918764071,0.742105337,0.085386478,0.498006296,0.043262945,0.496106554,0.56385847,0.576919691,0.606687857,0.810743259,0.171742192,0.96980944
0.401558887,0.036220993,0.312276221,0.835889986,0.837280679,0.419186061,0.256674936,0.335402451,0.311774306,0.620897504,0.155774081,0.809455763,0.479420869,0.09101366,0.07176404
0.082637455,0.462503999,0.784854396,0.10240745,0.970409813,0.028022618,0.722939326,0.566390663,0.952047834,0.72790262,0.688882069,0.032969378,0.945275476,0.299203802,0.305219314
0.312457989,0.919483492,0.195809691,0.311619478,0.670037821,0.08392739,0.067799436,0.154120738,0.02949701,0.003180397,0.051519831,0.927648758,0.299920756,0.200579885,0.408820536
0.440479876,0.694487252,0.124189925,0.973377286,0.359123667,0.571521146,0.080406507,0.311855411,0.386301823,0.05242172,0.02432574,0.715038666,0.439231047,0.608599002,0.0253176
0.087274382,0.884546364,0.534782213,0.109178808,0.692180955,0.505636251,0.2527135,0.708032825,0.069926736,0.034953411,0.555510452,0.251944491,0.725662486,0.690180984,0.901343808
0.597836615,0.215669201,0.872254871,0.064837489,0.262658804,0.61679551,0.966242047,0.137668195,0.031823694,0.12000232,0.158668814,0.748477311,0.663915378,0.451554543,0.071844481
0.2249727,0.255718539,0.333876546,0.596861325,0.643540163,0.357799031,0.128146559,0.008294067,0.471862368,0.930861435,0.58055761,0.260701558,0.420267566,0.915930773,0.620990617
0.985279944,0.408264631,0.043369587,0.664604172,0.085592371,0.179965418,0.413636367,0.327397952,0.352876363,0.158294437,0.524468147,0.324373656,0.28230654,0.558939051,0.118758454
0.197305345,0.665525392,0.644685816,0.001370911,0.894428883,0.14929071,0.922835411,0.16438786,0.375177038,0.206181338,0.271533273,0.286132958,0.647832237,0.428384299,0.624990629
0.961902042,0.374301242,0.765390356,0.155510697,0.724508059,0.420751449,0.087283505,0.309848624,0.414431686,0.593286217,0.128715415,0.369439253,0.953022481,0.844084491,0.991486223
0.650384071,0.022996124,0.931408451,0.621488477,0.698676351,0.3822392,0.805481361,0.516415364,0.272880107,0.932688636,0.732676206,0.130875043,0.898318402,0.692958166,0.504515415
0.394624929,0.252418468,0.347642001,0.268168536,0.568199266,0.827042236,0.105018209,0.776623499,0.696443721,0.719149258,0.586094919,0.980302114,0.689160392,0.593100166,0.607894138
0.562299395,0.201059564,0.492710902,0.741475925,0.346920238,0.436558222,0.389816136,0.255665558,0.239185558,0.902026052,0.410654103,0.250596583,0.201070517,0.273242688,0.964392109
0.752898214,0.964572674,0.464593395,0.759535504,0.305249791,0.735090764,0.988344947,0.841687774,0.285740642,0.386629012,0.197594146,0.973851635,0.98285048,0.7022622,0.145836678
0.537347844,0.769816299,0.0906123,0.872429368,0.864262647,0.304512529,0.460179729,0.470216841,0.563672471,0.092722009,0.593179953,0.174462859,0.619316351,0.599605264,0.017060628
0.171251199,0.908410061,0.440233331,0.835690674,0.212155373,0.082215441,0.371955891,0.89736425,0.399545797,0.894809077,0.241302498,0.110547885,0.931266696,0.832918612,0.068506676
0.722057531,0.134240012,0.602215515,0.301285974,0.838592676,0.997953629,0.257484509,0.219631354,0.610231106,0.326138463,0.644334274,0.583247241,0.622436096,0.839276812,0.940906786
0.499313377,0.900488376,0.784086494,0.366928502,0.816237822,0.147666514,0.137241206,0.126604319,0.574385168,0.746908033,0.939375948,0.475908058,0.774995111,0.075636219,0.552509347
0.452964642,0.364856415,0.258247436,0.57588088,0.346335342,0.004464679,0.848868996,0.300009656,0.951168357,0.283061698,0.374854413,0.859583933,0.405754298,0.044048865,0.790855673
0.038092224,0.438089058,0.270343548,0.540601176,0.825367054,0.527494224,0.539320671,0.176255886,0.125904469,0.172853199,0.745525093,0.552247069,0.750230299,0.241334068,0.303929234
0.457040665,0.679099922,0.796745563,0.827024717,0.165367149,0.500144507,0.157812642,0.503920824,0.067694602,0.378225375,0.247018891,0.326782574,0.846033849,0.019124574,0.54243381
0.168816336,0.596652463,0.975186315,0.561168507,0.121825998,0.145213529,0.769332343,0.304987131,0.506937056,0.406954765,0.757663223,0.266711397,0.97136362,0.858323378,0.650724294
0.425390771,0.498175838,0.896776875,0.134032029,0.951806258,0.149561841,0.81287535,0.487596739,0.068820414,0.04508581,0.989880444,0.671943601,0.060207757,0.78408728,0.62155794
0.746209636,0.979215611,0.22545146,0.997236454,0.600551096,0.339431843,0.170877344,0.957296318,0.259616188,0.371727987,0.770953666,0.824168443,0.036138617,0.383471953,0.438323611
0.866906475,0.115787055,0.78134932,0.376312469,0.534860996,0.964036591,0.005585196,0.7589416,0.419415388,0.624175293,0.361124372,0.125881129,0.469951425,0.899537797,0.898954318
0.177082381,0.872897896,0.032063563,0.400562987,0.028227142,0.66129808,0.150573953,0.869360241,0.774387513,0.869270954,0.606148767,0.558606253,0.072794287,0.088150918,0.028296232
0.963615624,0.622776176,0.030451184,0.400604595,0.729968136,0.006626673,0.043679557,0.232082793,0.589186582,0.185233828,0.325286461,0.41101339,0.001941383,0.239063344,0.489543927
0.140840466,0.346861611,0.523938505,0.392083895,0.230555313,0.277802371,0.263404118,0.122343973,0.742997291,0.002988362,0.926296105,0.923389026,0.128283665,0.639659018,0.622796088
0.894688961,0.731096441,0.512464116,0.396455643,0.569986794,0.3828464,0.741721382,0.417106562,0.903982376,0.538503513,0.207103975,0.047459331,0.116860734,0.900681518,0.120808898
0.307026889,0.635139387,0.052511645,0.677244263,0.387984041,0.386627501,0.341501904,0.802970235,0.248074681,0.782462816,0.60088664,0.351320613,0.973263824,0.812799587,0.225508213
0.58780215,0.272057992,0.212009242,0.485780295,0.547634812,0.818804083,0.057948215,0.831222189,0.335825545,0.136984089,0.227594135,0.876105269,0.16088567,0.965726523,0.106774504
0.886473661,0.435190926,0.654548747,0.623550995,0.581860697,0.100441789,0.556726564,0.806219965,0.70635537,0.595360793,0.187890684,0.801112262,0.274570908,0.822077071,0.737710806
0.711311676,0.48220217,0.276466262,0.457423766,0.409186304,0.415267839,0.601107041,0.244494443,0.011292867,0.184013708,0.847138054,0.889928318,0.866858396,0.479637591,0.991196151
0.324061546,0.27524092,0.304841518,0.313481715,0.645694751,0.226344536,0.119566319,0.128500039,0.429921513,0.044834323,0.190314747,0.532661611,0.636173747,0.622170291,0.850678862
0.567188049,0.634301893,0.760917248,0.468068655,0.297472311,0.784643241,0.305095603,0.008974097,0.598132266,0.915435159,0.686184051,0.264116256,0.120714423,0.45498627,0.276961585
0.191541433,0.508798992,0.23154968,0.142399945,0.399103969,0.858422171,0.3645261,0.450914444,0.773430966,0.103788741,0.847952674,0.500761408,0.9960213,0.125612339,0.047880257
0.6728325,0.747194091,0.732090935,0.311366039,0.899927576,0.164625127,0.225531285,0.400379145,0.774588977,0.651304026,0.285894419,0.401749358,0.009462582,0.211849681,0.517996557
0.456245625,0.414112246,0.443561417,0.403100762,0.808872135,0.52694566,0.800382283,0.833256662,0.715102322,0.472681553,0.764402573,0.876124868,0.826959435,0.027361435,0.469535912
0.032951761,0.320231313,0.663891292,0.627225177,0.89908969,0.258228929,0.744522867,0.694529586,0.654648682,0.262339617,0.012838574,0.089597393,0.686594343,0.206724462,0.246547037
0.204315877,0.845044518,0.999622146,0.637915591,0.783860755,0.256430949,0.251847323,0.371873874,0.840544052,0.798321734,0.669132519,0.789395993,0.87300464,0.902816937,0.28735324
0.339710103,0.458180209,0.656462038,0.145366082,0.737530467,0.940196929,0.985562966,0.764092293,0.144716301,0.384827689,0.260980586,0.819026618,0.519473116,0.275511208,0.334713064
0.368976785,0.345465429,0.674793972,0.472655158,0.723602779,0.93987734,0.012093194,0.272632448,0.90522802,0.268081978,0.168392613,0.351485223,0.348047809,0.957689364,0.905590944
0.684711716,0.740337148,0.085510201,0.912759231,0.574402226,0.844617726,0.545422505,0.748573293,0.890048737,0.913900518,0.574114532,0.798882077,0.180218975,0.161255281,0.680829007
0.243539917,0.784953576,0.45721274,0.230938631,0.58474541,0.186797782,0.780154951,0.660704748,0.947826789,0.875913544,0.311501693,0.875804489,0.375265822,0.467106637,0.186291002
0.575896016,0.068555121,0.699335542,0.040576858,0.858239028,0.265137572,0.14873541,0.90764886,0.368718448,0.78045589,0.307498344,0.577192558,0.513589055,0.954399122,0.317920249
0.721366304,0.332309494,0.738785077,0.390471526,0.045785913,0.943021869,0.908903241,0.214177279,0.164740299,0.39636738,0.231681708,0.03958668,0.588688218,0.278110929,0.529636455
0.526305452,0.307491853,0.925347439,0.610985281,0.895371781,0.593387883,0.772646522,0.174911401,0.678181753,0.79785674,0.093686163,0.196222947,0.906476111,0.40950396,0.702276471
0.532745014,0.663314306,0.787410483,0.896803982,0.581234,0.578097325,0.422837148,0.724411511,0.783520156,0.451428007,0.077495941,0.81282957,0.833499365,0.553089927,0.681892918
0.557707822,0.626111352,0.937594351,0.396696306,0.863411803,0.865066129,0.719877676,0.288656888,0.133470339,0.952987399,0.56655013,0.482678035,0.830901301,0.326191486,0.304370856
0.067804759,0.738279485,0.1432589,0.168832833,0.764629817,0.932879644,0.805340822,0.336379487,0.323018091,0.772743032,0.771580913,0.839709588,0.024254039,0.666079387,0.6997836
0.451793388,0.311608956,0.384063139,0.453985145,0.698540211,0.550315717,0.742436246,0.069926159,0.72738712,0.739994785,0.225362819,0.445568156,0.468379758,0.757111602,0.868491125
0.197426183,0.420294993,0.279716345,0.306963802,0.658103816,0.325821168,0.78750622,0.243125326,0.204793221,0.774578987,0.261921558,0.923836246,0.906945773,0.289632393,0.540408917
0.186013587,0.778910465,0.826086249,0.200575368,0.456890735,0.019468898,0.525117622,0.548924414,0.289799574,0.817806402,0.544186169,0.583574645,0.224870719,0.320407641,0.939307459
0.142575017,0.415660551,0.108853549,0.933887419,0.036357969,0.35696351,0.259819765,0.098766536,0.573593994,0.477357874,0.367269932,0.417651019,0.783282097,0.02199809,0.272449864
0.405718565,0.240749512,0.581846657,0.442075746,0.162667113,0.620966946,0.106127634,0.118078594,0.224425139,0.484200685,0.966150345,0.58864819,0.508630811,0.326334504,0.522731761
0.699090882,0.515071227,0.984511665,0.387245471,0.259139256,0.681845509,0.224128,0.925447728,0.939684293,0.110688802,0.879202695,0.696151249,0.927724628,0.34206268,0.88041094
0.758929698,0.654793127,0.226645612,0.448214583,0.453446621,0.563173568,0.657493773,0.98121752,0.532951224,0.028818338,0.785060754,0.887230907,0.553287221,0.052398698,0.255804159
0.204127567,0.360784168,0.988230207,0.815665949,0.381548559,0.360361783,0.4865869,0.453957697,0.30417341,0.669037444,0.340762558,0.663836817,0.092865883,0.477873174,0.816707536
0.401844627,0.503390014,0.021755393,0.494390946,0.38264912,0.390599869,0.242646351,0.959984238,0.578457941,0.60344551,0.324664633,0.30830286,0.858716126,0.040528653,0.718621143
0.911215468,0.775789809,0.18571187,0.324440483,0.012401371,0.118575915,0.099884327,0.934649919,0.747255745,0.782740751,0.309579782,0.580369448,0.53835069,0.99807603,0.605190583
0.37579939,0.432735159,0.748593319,0.123479935,0.772639199,0.068126375,0.218146729,0.127613405,0.263248827,0.88022547,0.251128306,0.670502433,0.653035878,0.171598635,0.136487327
0.139092852,0.105462182,0.621848562,0.561651028,0.544546222,0.977831013,0.651353531,0.165832045,0.361875498,0.3837345,0.118309512,0.605894399,0.514555019,0.513726128,0.686739229
0.472480095,0.883653168,0.10904186,0.72064938,0.109104342,0.25472689,0.36269046,0.978564549,0.888024709,0.085530835,0.244897662,0.173228365,0.046675056,0.231377398,0.630254694
0.715749997,0.234121365,0.483776938,0.146946724,0.325561825,0.163983458,0.440048346,0.41482733,0.618405352,0.794573711,0.513704141,0.310116717,0.190750124,0.165777159,0.796395784
0.751356697,0.046924668,0.493643482,0.178841829,0.716705476,0.189140098,0.545153592,0.381175159,0.464596796,0.150039424,0.84713716,0.445074399,0.654035248,0.999982606,0.832766217
0.455697934,0.44812872,0.636177107,0.608645401,0.939718866,0.212103402,0.602287655,0.258572622,0.510086258,0.430100374,0.418538933,0.517128975,0.596232019,0.599184623,0.162625224
0.325693108,0.167185302,0.172784778,0.746447946,0.82553821,0.885541615,0.71870737,0.652148246,0.572248089,0.967109301,0.218397377,0.081485257,0.871754716,0.786284221,0.45957018
